PRN;Time_UTC;Azimuth;Elevation;MP_C1X;MP_C5X;MP_C7X;MP_C8X;SNR_S1X;SNR_S5X;SNR_S7X;SNR_S8X
E05;2022-01-01 10:19:30;288.13;26.89;0.0743;0.4143;-0.3493;-0.1676;43.6;48.0;46.5;51.0
E05;2022-01-01 10:20:00;288.17;27.05;-0.1626;-0.1269;-0.3957;-0.2780;43.6;47.0;46.7;50.6
E05;2022-01-01 10:20:30;288.22;27.22;-0.2834;-0.3762;-0.0643;-0.2157;43.7;46.6;47.3;50.4
E05;2022-01-01 10:21:00;288.26;27.39;0.1650;-0.4155;0.0081;-0.2005;45.1;46.8;47.5;50.8
E05;2022-01-01 10:21:30;288.30;27.55;-0.0838;-0.3677;0.2157;-0.1909;44.7;46.5;47.4;50.6
E05;2022-01-01 10:22:00;288.34;27.72;-0.1207;-0.3236;-0.0629;-0.0785;44.3;46.5;47.1;50.1
E05;2022-01-01 10:22:30;288.38;27.89;0.0270;-0.2772;-0.1351;-0.1016;44.3;47.3;46.4;50.3
E05;2022-01-01 10:23:00;288.42;28.05;-0.3496;-0.4949;-0.1518;-0.1408;44.0;46.8;46.3;50.2
E05;2022-01-01 10:23:30;288.46;28.22;-0.0307;-0.3580;0.0296;-0.0722;45.3;46.9;47.3;50.9
E05;2022-01-01 10:24:00;288.50;28.39;0.0367;-0.1432;-0.3584;-0.1140;44.9;47.6;46.3;50.6
E05;2022-01-01 10:24:30;288.54;28.55;-0.2949;-0.3989;0.0415;-0.1699;44.9;47.2;46.6;50.9
E05;2022-01-01 10:25:00;288.58;28.72;-0.1800;-0.5074;0.2050;-0.0355;44.8;46.6;47.6;51.2
E05;2022-01-01 10:25:30;288.61;28.89;-0.0884;-0.2024;0.0167;0.0552;45.0;47.7;47.5;51.2
E05;2022-01-01 10:26:00;288.65;29.05;0.0586;-0.0101;-0.2810;0.0203;45.5;47.5;46.9;50.6
E05;2022-01-01 10:26:30;288.69;29.22;-0.0991;-0.2486;-0.5131;0.1160;45.1;47.4;47.2;50.8
E05;2022-01-01 10:27:00;288.72;29.39;0.0633;-0.1061;-0.7277;0.0698;45.3;47.7;46.6;50.8
E05;2022-01-01 10:27:30;288.76;29.56;-0.0282;-0.0863;-0.3564;-0.0368;45.3;47.3;46.3;50.8
E05;2022-01-01 10:28:00;288.79;29.72;0.3942;-0.1771;-0.2082;0.0233;46.1;47.8;47.1;51.1
E05;2022-01-01 10:28:30;288.83;29.89;0.1415;0.1050;-0.3565;-0.0228;45.9;48.0;47.5;51.3
E05;2022-01-01 10:29:00;288.86;30.06;0.0970;0.2235;-0.1887;-0.0291;46.3;48.2;47.5;51.3
E05;2022-01-01 10:29:30;288.89;30.22;-0.1080;-0.3746;-0.3671;0.0473;45.4;47.1;48.1;51.4
E05;2022-01-01 10:30:00;288.93;30.39;0.2067;-0.2178;-0.1688;0.0933;46.1;48.0;47.6;51.3
E05;2022-01-01 10:30:30;288.96;30.56;0.0931;0.0034;0.2063;0.1106;45.8;47.8;47.8;51.5
E05;2022-01-01 10:31:00;288.99;30.73;-0.0773;0.1131;-0.0583;0.1426;46.3;48.0;48.1;51.4
E05;2022-01-01 10:31:30;289.02;30.90;-0.1874;0.2557;-0.5230;-0.0081;45.7;47.5;47.6;51.7
E05;2022-01-01 10:32:00;289.05;31.06;-0.3584;0.1593;-0.2528;-0.0254;45.3;47.9;47.5;51.2
E05;2022-01-01 10:32:30;289.08;31.23;-0.3625;0.2191;-0.3156;-0.0847;45.4;48.0;47.5;51.6
E05;2022-01-01 10:33:00;289.11;31.40;-0.1197;0.0346;-0.1423;-0.1575;46.3;48.3;47.6;51.4
E05;2022-01-01 10:33:30;289.14;31.57;-0.1500;-0.5610;0.0906;-0.0818;46.6;47.5;48.0;51.2
E05;2022-01-01 10:34:00;289.17;31.73;-0.1568;-0.2018;0.1060;-0.0243;46.5;47.4;48.1;51.6
E05;2022-01-01 10:34:30;289.19;31.90;-0.3457;-0.2818;0.1025;-0.0125;46.4;48.0;48.3;51.6
E05;2022-01-01 10:35:00;289.22;32.07;-0.0728;-0.3518;-0.1890;0.0666;46.8;47.2;47.4;50.9
E05;2022-01-01 10:35:30;289.25;32.24;-0.1323;0.0706;-0.0448;0.0182;47.3;47.8;47.7;51.3
E05;2022-01-01 10:36:00;289.27;32.41;-0.0445;0.0479;-0.0538;0.0566;46.8;47.8;48.3;51.5
E05;2022-01-01 10:36:30;289.30;32.58;0.0031;-0.5459;-0.1557;0.0429;47.0;47.4;47.8;51.0
E05;2022-01-01 10:37:00;289.32;32.74;-0.0045;-0.4818;0.3539;0.1098;47.3;47.9;48.2;51.7
E05;2022-01-01 10:37:30;289.34;32.91;-0.0452;0.1072;0.2304;0.1983;47.3;47.9;48.0;51.9
E05;2022-01-01 10:38:00;289.37;33.08;-0.2332;0.1360;0.1503;0.1608;47.1;48.4;47.8;52.0
E05;2022-01-01 10:38:30;289.39;33.25;-0.3253;0.2812;-0.2904;0.1887;47.5;48.2;48.0;51.7
E05;2022-01-01 10:39:00;289.41;33.42;-0.0826;0.3928;-0.4703;0.1476;47.4;48.5;47.9;51.7
E05;2022-01-01 10:39:30;289.43;33.59;0.1287;-0.0029;0.1318;0.1242;48.2;48.5;47.8;51.9
E05;2022-01-01 10:40:00;289.45;33.75;0.2443;-0.2683;-0.1125;0.1746;48.3;48.0;48.1;51.8
E05;2022-01-01 10:40:30;289.47;33.92;-0.3037;0.2250;0.0906;0.1672;47.9;48.9;48.2;52.0
E05;2022-01-01 10:41:00;289.49;34.09;-0.3598;0.0190;-0.4764;0.1915;48.0;48.6;48.3;51.9
E05;2022-01-01 10:41:30;289.51;34.26;-0.3795;0.4667;-0.5058;0.1390;48.1;48.7;48.1;52.1
E05;2022-01-01 10:42:00;289.52;34.43;-0.3624;0.4112;-0.4009;0.0629;47.8;48.5;48.2;51.2
E05;2022-01-01 10:42:30;289.54;34.60;-0.0394;0.0920;-0.0339;-0.0088;48.4;48.3;47.7;51.9
E05;2022-01-01 10:43:00;289.56;34.77;-0.4149;-0.1101;0.4230;0.0299;48.0;47.5;48.2;51.5
E05;2022-01-01 10:43:30;289.57;34.93;-0.0144;0.2689;-0.0264;0.0484;48.5;48.4;48.0;51.7
E05;2022-01-01 10:44:00;289.59;35.10;0.1433;0.5434;0.2316;-0.0035;48.6;48.2;48.5;51.5
E05;2022-01-01 10:44:30;289.60;35.27;-0.1787;0.2826;0.0945;-0.0225;49.0;47.2;48.1;51.3
E05;2022-01-01 10:45:00;289.61;35.44;0.0470;0.3369;0.1448;-0.0698;48.9;47.6;48.4;51.5
E05;2022-01-01 10:45:30;289.63;35.61;-0.0831;-0.5085;0.1242;-0.0798;48.7;46.9;47.6;50.6
E05;2022-01-01 10:46:00;289.64;35.78;0.3412;-0.6583;0.5023;-0.0156;49.1;46.9;48.4;51.0
E05;2022-01-01 10:46:30;289.65;35.95;0.0764;-0.1869;-0.2572;0.0226;49.2;47.5;47.7;50.5
E05;2022-01-01 10:47:00;289.66;36.12;-0.0113;0.0426;-0.5936;-0.0715;49.3;47.3;47.5;50.9
E05;2022-01-01 10:47:30;289.67;36.28;0.0362;-0.1354;-0.1127;-0.0594;49.7;46.8;47.6;50.5
E05;2022-01-01 10:48:00;289.68;36.45;-0.0532;-0.2108;-0.1545;-0.0197;49.1;46.3;47.6;50.7
E05;2022-01-01 10:48:30;289.68;36.62;-0.0160;-0.2702;-0.2247;-0.0670;49.8;46.8;47.8;50.6
E05;2022-01-01 10:49:00;289.69;36.79;-0.1331;-0.5652;-0.2865;-0.0415;49.2;46.2;46.9;50.2
E05;2022-01-01 10:49:30;289.70;36.96;0.0062;0.1664;-0.3274;0.0164;48.9;47.2;47.0;50.7
E05;2022-01-01 10:50:00;289.70;37.13;-0.0500;-0.1379;-0.7328;-0.0392;49.1;46.1;46.4;49.9
E05;2022-01-01 10:50:30;289.71;37.30;-0.3863;0.1158;-0.0969;-0.0201;49.2;47.1;47.0;50.8
E05;2022-01-01 10:51:00;289.71;37.47;-0.2050;-0.0714;-0.4870;-0.0283;48.9;46.5;46.3;50.5
E05;2022-01-01 10:51:30;289.71;37.63;0.0613;0.0256;0.1680;-0.0260;48.2;47.1;46.8;50.8
E05;2022-01-01 10:52:00;289.72;37.80;-0.2348;0.0320;-0.5441;0.0030;49.1;47.1;46.7;50.8
E05;2022-01-01 10:52:30;289.72;37.97;0.0250;0.1698;-0.3631;0.0159;49.5;47.6;46.8;50.8
E05;2022-01-01 10:53:00;289.72;38.14;0.0471;-0.0581;-0.5337;-0.0151;49.4;47.1;46.8;50.5
E05;2022-01-01 10:53:30;289.72;38.31;-0.1836;-0.0565;-0.2597;0.0223;49.6;47.8;46.7;50.6
E05;2022-01-01 10:54:00;289.71;38.48;0.0063;-0.1806;-0.4338;-0.0174;49.6;47.6;47.0;50.5
E05;2022-01-01 10:54:30;289.71;38.65;0.0055;-0.2215;0.2429;0.0532;49.8;47.8;46.8;50.9
E05;2022-01-01 10:55:00;289.71;38.82;0.0553;0.3760;-0.5710;0.0640;49.9;47.8;47.6;51.4
E05;2022-01-01 10:55:30;289.70;38.99;-0.0712;0.7132;-0.1450;0.0034;49.8;47.3;47.6;51.1
E05;2022-01-01 10:56:00;289.70;39.15;0.1569;0.2588;0.0123;-0.0163;49.9;47.7;47.8;51.5
E05;2022-01-01 10:56:30;289.69;39.32;-0.0448;-0.0779;0.0683;0.0440;50.2;47.5;47.9;50.9
E05;2022-01-01 10:57:00;289.69;39.49;0.0792;0.1386;-0.1703;0.0597;50.6;47.6;47.7;51.5
E05;2022-01-01 10:57:30;289.68;39.66;0.0904;0.3114;0.3238;0.0945;49.0;47.6;48.0;51.5
E05;2022-01-01 10:58:00;289.67;39.83;-0.1036;0.1304;-0.4604;0.0155;49.9;48.0;48.0;51.0
E05;2022-01-01 10:58:30;289.66;40.00;-0.0096;0.2283;0.4321;0.0466;49.8;47.4;48.5;51.6
E05;2022-01-01 10:59:00;289.65;40.17;-0.0716;0.1789;0.3909;0.0374;50.0;47.3;48.2;51.2
E05;2022-01-01 10:59:30;289.64;40.33;-0.0526;-0.6147;0.0990;0.0894;50.1;47.0;47.6;51.2
E05;2022-01-01 11:00:00;289.63;40.50;-0.2290;-0.6523;-0.6396;0.0914;50.2;47.0;47.7;51.0
E05;2022-01-01 11:00:30;289.61;40.67;-0.1128;0.3414;-0.1437;0.1052;49.8;47.0;47.6;50.6
E05;2022-01-01 11:01:00;289.60;40.84;-0.3050;0.1344;-0.4155;-0.0028;50.4;47.6;47.5;51.0
E05;2022-01-01 11:01:30;289.58;41.01;-0.2409;-0.2296;-0.7127;-0.0200;49.8;47.3;47.4;50.6
E05;2022-01-01 11:02:00;289.56;41.18;-0.1251;-1.1723;0.1286;-0.1154;50.2;46.6;47.6;50.6
E05;2022-01-01 11:02:30;289.55;41.34;-0.0861;-0.3902;0.0920;0.0632;49.8;47.3;47.6;51.3
E05;2022-01-01 11:03:00;289.53;41.51;-0.2945;-0.0462;0.1172;-0.0052;49.8;46.8;47.4;50.5
E05;2022-01-01 11:03:30;289.51;41.68;0.0445;-0.2786;0.0685;0.0230;50.3;47.2;47.7;50.8
E05;2022-01-01 11:04:00;289.49;41.85;0.0318;-0.3055;0.0537;0.0160;51.0;47.2;47.6;50.9
E05;2022-01-01 11:04:30;289.47;42.02;-0.0985;0.3513;-0.4607;-0.0828;50.6;47.1;47.1;50.6
E05;2022-01-01 11:05:00;289.44;42.18;0.0259;-0.2446;0.2523;-0.0237;50.6;47.8;48.0;51.6
E05;2022-01-01 11:05:30;289.42;42.35;-0.1008;-0.2219;-0.1254;-0.0708;50.2;47.6;47.3;51.0
E05;2022-01-01 11:06:00;289.39;42.52;0.1494;-0.4055;-0.2311;-0.0242;50.8;47.6;47.2;50.8
E05;2022-01-01 11:06:30;289.37;42.69;0.0674;0.0285;-0.3418;-0.0878;51.0;47.9;46.9;51.2
E05;2022-01-01 11:07:00;289.34;42.85;-0.0111;0.5145;0.2101;-0.0996;50.8;48.3;47.4;51.3
E05;2022-01-01 11:07:30;289.31;43.02;0.2248;-0.1545;0.5545;-0.1595;50.3;48.5;47.7;51.9
E05;2022-01-01 11:08:00;289.28;43.19;0.1025;0.0594;-0.2263;-0.0849;50.3;47.6;47.9;51.1
E05;2022-01-01 11:08:30;289.25;43.36;0.0979;0.1312;-0.3832;-0.0859;50.7;48.5;47.7;51.0
E05;2022-01-01 11:09:00;289.22;43.52;0.0003;0.5833;-0.7640;-0.1861;50.3;48.2;47.6;51.4
E05;2022-01-01 11:09:30;289.19;43.69;-0.1124;-0.0261;-0.0757;-0.1723;49.7;48.7;48.5;51.7
E05;2022-01-01 11:10:00;289.15;43.86;0.0213;0.0768;-0.5090;-0.1918;49.8;48.0;47.8;52.0
E05;2022-01-01 11:10:30;289.12;44.02;-0.1627;-0.1312;-0.2123;-0.1442;49.8;48.3;48.1;51.6
E05;2022-01-01 11:11:00;289.08;44.19;-0.0963;-0.1074;0.4691;-0.1399;49.8;47.7;48.6;51.5
E05;2022-01-01 11:11:30;289.04;44.36;-0.0297;0.8748;0.2637;-0.0606;50.1;48.7;48.6;51.8
E05;2022-01-01 11:12:00;289.00;44.52;-0.0449;0.2422;0.6544;-0.0805;49.4;48.4;49.1;51.9
E05;2022-01-01 11:12:30;288.96;44.69;-0.4434;-0.1117;-0.0379;-0.0572;49.7;48.5;48.6;52.0
E05;2022-01-01 11:13:00;288.92;44.86;-0.2511;-0.1661;-0.2423;-0.0260;49.4;48.0;48.4;51.5
E05;2022-01-01 11:13:30;288.88;45.02;-0.2064;-0.0719;-0.1621;-0.0372;49.6;48.0;48.1;51.6
E05;2022-01-01 11:14:00;288.83;45.19;-0.0821;-0.1870;-0.2879;0.0243;50.0;48.2;48.4;52.1
E05;2022-01-01 11:14:30;288.79;45.35;0.0312;-0.4813;-0.0397;0.0455;50.3;47.7;48.2;51.5
E05;2022-01-01 11:15:00;288.74;45.52;0.2891;-0.0729;-0.0984;0.0258;49.8;48.0;48.4;51.7
E05;2022-01-01 11:15:30;288.69;45.69;0.1364;-0.1125;-0.1544;0.0528;49.9;48.5;48.3;52.1
E05;2022-01-01 11:16:00;288.64;45.85;0.2135;0.2054;-0.0922;0.0321;49.4;48.3;48.4;51.9
E05;2022-01-01 11:16:30;288.59;46.02;0.1398;0.5441;-0.3117;0.0082;50.4;48.5;47.9;52.0
E05;2022-01-01 11:17:00;288.54;46.18;0.0774;-0.0930;-0.5330;-0.0662;49.8;48.4;48.2;52.0
E05;2022-01-01 11:17:30;288.48;46.35;0.0502;0.3658;-0.1281;-0.1052;50.0;48.3;48.7;51.8
E05;2022-01-01 11:18:00;288.43;46.51;-0.0533;-0.3755;-0.4232;-0.1237;50.0;47.8;48.2;51.2
E05;2022-01-01 11:18:30;288.37;46.68;-0.1556;-0.0364;-0.3528;-0.1261;49.6;48.2;48.0;51.8
E05;2022-01-01 11:19:00;288.31;46.84;-0.2457;0.4992;-0.2848;-0.1351;49.8;48.6;48.5;52.1
E05;2022-01-01 11:19:30;288.25;47.00;0.0015;0.0563;-0.0357;-0.1433;50.3;48.4;48.7;51.8
E05;2022-01-01 11:20:00;288.19;47.17;-0.1208;0.3973;0.0598;-0.1306;49.5;48.3;48.0;51.8
E05;2022-01-01 11:20:30;288.13;47.33;-0.2940;-0.0437;-0.6687;-0.1813;49.8;48.5;48.0;51.8
E05;2022-01-01 11:21:00;288.07;47.50;-0.1306;0.3308;-0.3146;-0.1933;49.9;48.8;48.0;51.8
E05;2022-01-01 11:21:30;288.00;47.66;-0.2232;0.1920;-0.1545;-0.2007;49.6;48.9;48.3;51.9
E05;2022-01-01 11:22:00;287.93;47.82;-0.1794;0.0494;-0.1587;-0.1939;49.8;48.3;48.3;51.9
E05;2022-01-01 11:22:30;287.86;47.99;-0.0852;0.2774;-0.0020;-0.1374;49.3;48.4;48.3;52.2
E05;2022-01-01 11:23:00;287.79;48.15;-0.1867;-0.2382;-0.4539;-0.1278;49.4;48.5;48.3;51.9
E05;2022-01-01 11:23:30;287.72;48.31;-0.1908;-0.2282;-0.2397;-0.0926;49.7;48.9;48.6;52.4
E05;2022-01-01 11:24:00;287.65;48.47;-0.2103;-0.0617;0.0263;-0.0729;49.5;48.6;48.9;52.5
E05;2022-01-01 11:24:30;287.58;48.63;-0.1187;0.0867;-0.2879;-0.0549;49.6;49.4;49.2;52.4
E05;2022-01-01 11:25:00;287.50;48.80;0.1870;0.1577;0.0839;-0.0260;49.3;49.7;49.1;52.9
E05;2022-01-01 11:25:30;287.42;48.96;0.0132;0.0533;-0.0642;0.0064;49.6;49.2;49.0;53.0
E05;2022-01-01 11:26:00;287.34;49.12;-0.1203;-0.3587;-0.1951;0.0156;49.3;49.6;49.6;53.1
E05;2022-01-01 11:26:30;287.26;49.28;0.1544;0.0956;-0.1288;0.0470;49.5;49.8;49.0;53.0
E05;2022-01-01 11:27:00;287.18;49.44;-0.1496;0.1382;-0.1951;0.0531;50.2;50.0;49.4;52.8
E05;2022-01-01 11:27:30;287.09;49.60;-0.1092;0.0460;-0.1811;0.0712;49.2;50.5;49.7;53.6
E05;2022-01-01 11:28:00;287.01;49.76;0.0871;0.0307;0.0811;0.0692;49.4;50.1;50.5;53.5
E05;2022-01-01 11:28:30;286.92;49.92;0.0721;-0.2018;-0.0728;0.1149;50.0;50.2;49.8;53.5
E05;2022-01-01 11:29:00;286.83;50.08;-0.2446;-0.0426;-0.2399;0.1090;49.2;50.7;50.0;54.1
E05;2022-01-01 11:29:30;286.74;50.24;-0.2187;0.1077;-0.1246;0.1205;50.0;50.5;50.3;54.2
E05;2022-01-01 11:30:00;286.64;50.40;-0.0305;0.1293;0.0975;0.1461;49.4;50.3;50.6;53.5
E05;2022-01-01 11:30:30;286.55;50.56;-0.1546;0.0603;-0.1603;0.1497;49.7;51.2;50.7;54.1
E05;2022-01-01 11:31:00;286.45;50.72;0.1365;0.1062;-0.0636;0.1545;49.7;51.2;50.5;54.2
E05;2022-01-01 11:31:30;286.35;50.87;0.0632;0.2382;-0.0189;0.1500;50.4;51.0;50.5;54.4
E05;2022-01-01 11:32:00;286.25;51.03;-0.0091;0.2818;0.2518;0.1650;49.8;51.8;50.5;54.2
E05;2022-01-01 11:32:30;286.15;51.19;0.0627;0.0998;0.4047;0.1520;49.9;51.8;50.8;54.4
E05;2022-01-01 11:33:00;286.04;51.35;-0.0164;0.1706;-0.0241;0.1401;49.7;50.9;50.6;54.8
E05;2022-01-01 11:33:30;285.94;51.50;0.0058;0.0819;-0.1237;0.1380;49.9;51.5;50.9;55.0
E05;2022-01-01 11:34:00;285.83;51.66;-0.0870;-0.0297;0.2317;0.1115;49.3;51.4;51.3;54.5
E05;2022-01-01 11:34:30;285.72;51.82;-0.1812;0.1645;0.0397;0.0975;49.6;51.9;50.6;54.7
E05;2022-01-01 11:35:00;285.61;51.97;-0.0926;0.2526;0.0935;0.1229;49.9;51.5;51.1;54.7
E05;2022-01-01 11:35:30;285.49;52.13;-0.1954;0.1860;0.2147;0.1154;49.6;51.5;51.3;54.5
E05;2022-01-01 11:36:00;285.38;52.28;0.1378;0.2081;0.0163;0.1052;50.1;50.8;50.8;54.2
E05;2022-01-01 11:36:30;285.26;52.44;-0.0240;0.4183;0.0024;0.1308;49.8;51.7;50.7;54.7
E05;2022-01-01 11:37:00;285.14;52.59;0.0401;0.2998;-0.0275;0.0913;49.8;52.1;51.0;54.9
E05;2022-01-01 11:37:30;285.01;52.74;0.0905;0.3631;-0.1278;0.0703;50.0;51.9;50.9;54.5
E05;2022-01-01 11:38:00;284.89;52.90;0.1686;0.2480;-0.0954;0.0967;49.7;51.5;51.1;54.7
E05;2022-01-01 11:38:30;284.76;53.05;0.0552;0.1072;-0.1777;0.0738;49.8;51.3;51.3;54.6
E05;2022-01-01 11:39:00;284.63;53.20;0.0049;0.1709;-0.1709;0.0733;50.2;51.7;51.2;54.8
E05;2022-01-01 11:39:30;284.50;53.35;0.1712;0.1679;-0.0984;0.0576;49.4;51.0;51.5;54.8
E05;2022-01-01 11:40:00;284.37;53.50;0.0469;0.2234;0.2415;0.0849;49.5;51.3;51.7;54.9
E05;2022-01-01 11:40:30;284.23;53.66;-0.2979;0.1399;0.2682;0.0915;49.1;51.5;51.3;54.9
E05;2022-01-01 11:41:00;284.10;53.81;-0.1291;0.1086;0.0986;0.0923;50.4;51.6;51.2;54.9
E05;2022-01-01 11:41:30;283.96;53.96;-0.0810;-0.0050;0.0710;0.0733;50.1;51.8;51.1;55.0
E05;2022-01-01 11:42:00;283.82;54.10;-0.2613;0.2290;0.1094;0.0835;49.8;51.7;51.3;54.5
E05;2022-01-01 11:42:30;283.67;54.25;-0.1755;0.2309;0.0995;0.0928;50.0;52.0;51.8;55.1
E05;2022-01-01 11:43:00;283.53;54.40;-0.3908;0.2612;0.2850;0.0888;49.7;51.3;51.8;55.3
E05;2022-01-01 11:43:30;283.38;54.55;-0.0586;0.0301;0.0039;0.0769;49.1;51.9;51.8;55.1
E05;2022-01-01 11:44:00;283.23;54.70;-0.1486;-0.0368;0.0069;0.1146;49.6;51.3;51.6;54.8
E05;2022-01-01 11:44:30;283.07;54.84;-0.2837;-0.2042;-0.0329;0.0973;49.3;52.0;51.8;55.1
E05;2022-01-01 11:45:00;282.92;54.99;-0.2485;-0.0812;0.0135;0.0957;49.4;51.8;52.1;55.1
E05;2022-01-01 11:45:30;282.76;55.14;-0.2244;-0.3171;0.0141;0.1214;48.8;51.5;51.5;54.6
E05;2022-01-01 11:46:00;282.60;55.28;-0.2265;-0.5164;-0.1824;0.1026;49.7;51.1;51.6;54.5
E05;2022-01-01 11:46:30;282.43;55.43;-0.2716;-0.4980;-0.0538;0.1226;49.3;51.7;51.5;55.1
E05;2022-01-01 11:47:00;282.27;55.57;-0.0062;-0.2540;-0.0477;0.1398;49.2;51.9;51.7;55.3
E05;2022-01-01 11:47:30;282.10;55.71;0.0454;-0.1533;0.1820;0.1396;49.9;51.9;51.4;55.3
E05;2022-01-01 11:48:00;281.93;55.86;0.0098;-0.0132;-0.1319;0.1415;49.8;51.7;51.9;55.1
E05;2022-01-01 11:48:30;281.76;56.00;-0.0515;0.0511;-0.2113;0.1247;49.4;51.7;52.0;55.5
E05;2022-01-01 11:49:00;281.58;56.14;0.2295;-0.0776;-0.0846;0.1214;49.6;52.3;52.0;55.6
E05;2022-01-01 11:49:30;281.40;56.28;0.0451;0.1528;0.0966;0.1178;49.6;52.2;52.1;55.8
E05;2022-01-01 11:50:00;281.22;56.42;0.0912;0.2978;0.0105;0.0994;49.4;52.0;51.9;55.5
E05;2022-01-01 11:50:30;281.04;56.56;0.2035;0.1964;0.0629;0.1166;49.8;52.2;52.2;55.4
E05;2022-01-01 11:51:00;280.85;56.70;0.0458;0.3560;0.0086;0.1234;49.8;52.3;51.7;55.5
E05;2022-01-01 11:51:30;280.67;56.84;0.1935;0.1666;-0.1709;0.0963;49.9;52.4;51.9;55.5
E05;2022-01-01 11:52:00;280.47;56.97;0.1386;0.1945;-0.1511;0.0892;49.7;52.7;51.9;55.7
E05;2022-01-01 11:52:30;280.28;57.11;0.3062;0.3530;0.1975;0.0989;50.0;52.4;52.4;55.5
E05;2022-01-01 11:53:00;280.08;57.25;0.2569;0.3378;0.0341;0.1026;50.1;53.1;52.4;56.0
E05;2022-01-01 11:53:30;279.88;57.38;0.3307;0.2077;0.0076;0.1059;50.6;52.8;52.2;55.6
E05;2022-01-01 11:54:00;279.68;57.52;0.2782;0.1733;-0.1718;0.0909;50.5;52.3;51.9;55.5
E05;2022-01-01 11:54:30;279.48;57.65;0.0442;0.1605;-0.0365;0.0999;50.0;53.2;52.2;56.3
E05;2022-01-01 11:55:00;279.27;57.78;0.3915;0.3258;0.1194;0.1015;50.9;52.7;52.8;55.9
E05;2022-01-01 11:55:30;279.06;57.91;0.2411;0.4455;0.2586;0.1005;50.3;52.4;52.8;55.5
E05;2022-01-01 11:56:00;278.85;58.05;0.0751;0.4464;0.2351;0.1164;50.1;52.8;52.7;56.5
E05;2022-01-01 11:56:30;278.63;58.18;0.0138;0.3025;0.1178;0.1051;50.9;52.7;52.7;55.8
E05;2022-01-01 11:57:00;278.41;58.31;0.2045;0.1806;0.3218;0.1149;50.9;52.7;52.4;55.9
E05;2022-01-01 11:57:30;278.19;58.43;-0.0138;0.2076;0.4263;0.1025;50.6;53.0;52.3;55.7
E05;2022-01-01 11:58:00;277.97;58.56;-0.0945;0.1570;0.4355;0.0875;50.3;52.5;52.4;55.3
E05;2022-01-01 11:58:30;277.74;58.69;0.0321;0.0223;0.4743;0.1072;50.4;52.4;52.5;56.2
E05;2022-01-01 11:59:00;277.51;58.81;0.0529;-0.0351;0.3062;0.1050;50.0;52.6;52.0;55.9
E05;2022-01-01 11:59:30;277.27;58.94;-0.1223;-0.0879;0.3379;0.1129;50.2;52.6;52.6;55.6
E05;2022-01-01 12:00:00;277.04;59.06;0.1589;-0.1053;0.5468;0.1062;50.4;52.5;52.5;55.7
E05;2022-01-01 12:00:30;276.80;59.19;0.2224;0.0455;0.5859;0.1269;49.7;52.3;52.8;56.1
E05;2022-01-01 12:01:00;276.56;59.31;0.0263;0.1884;0.2585;0.1351;50.4;52.1;52.7;55.7
E05;2022-01-01 12:01:30;276.31;59.43;-0.1546;0.0068;0.4241;0.1306;49.4;52.4;52.9;55.8
E05;2022-01-01 12:02:00;276.06;59.55;-0.1567;-0.0801;0.4249;0.1213;49.6;52.2;52.4;55.7
E05;2022-01-01 12:02:30;275.81;59.67;0.0304;-0.2263;0.4354;0.1308;49.6;51.9;52.7;55.8
E05;2022-01-01 12:03:00;275.56;59.79;-0.0339;-0.0337;0.5672;0.1424;49.8;52.0;52.5;55.9
E05;2022-01-01 12:03:30;275.30;59.91;0.0867;0.0616;0.5049;0.1716;50.0;52.3;52.4;56.0
E05;2022-01-01 12:04:00;275.04;60.02;-0.0565;-0.0845;0.3443;0.1586;49.9;52.1;52.6;55.9
E05;2022-01-01 12:04:30;274.78;60.14;0.0750;-0.4319;0.3367;0.1487;49.9;51.7;52.7;55.1
E05;2022-01-01 12:05:00;274.51;60.25;0.0814;-0.2460;0.4615;0.1690;49.7;52.0;52.2;55.7
E05;2022-01-01 12:05:30;274.24;60.37;0.0051;-0.4415;0.4536;0.1741;50.1;52.2;52.1;55.2
E05;2022-01-01 12:06:00;273.97;60.48;0.0665;-0.2575;0.5361;0.1968;50.5;52.4;52.0;56.0
E05;2022-01-01 12:06:30;273.69;60.59;0.1196;-0.4186;0.4798;0.2052;50.4;51.9;52.2;55.5
E05;2022-01-01 12:07:00;273.41;60.70;0.1762;-0.3994;0.0879;0.1881;50.3;52.2;52.2;55.7
E05;2022-01-01 12:07:30;273.13;60.81;0.0892;-0.1462;-0.0634;0.2175;50.1;51.6;51.9;55.3
E05;2022-01-01 12:08:00;272.85;60.91;0.1329;-0.0365;-0.1217;0.2134;50.1;52.3;52.1;55.3
E05;2022-01-01 12:08:30;272.56;61.02;0.1164;-0.1277;-0.3993;0.2135;50.4;52.2;51.9;55.3
E05;2022-01-01 12:09:00;272.27;61.13;0.1708;-0.1226;-0.3916;0.1908;50.7;52.4;51.6;55.6
E05;2022-01-01 12:09:30;271.98;61.23;0.0539;-0.1407;-0.5246;0.1890;50.8;52.4;51.7;55.5
E05;2022-01-01 12:10:00;271.68;61.33;0.0598;-0.3542;-0.5003;0.1812;50.5;52.0;51.3;55.4
E05;2022-01-01 12:10:30;271.38;61.43;0.1920;-0.4170;-0.7406;0.1731;50.6;52.2;51.7;55.4
E05;2022-01-01 12:11:00;271.07;61.53;0.0727;-0.4308;-0.5964;0.1807;51.0;52.6;51.3;55.5
